Operateur;X;Y;2G;3G;4G
20801;6.568514107963271;47.138222976654305;1;1;0
20801;6.621373758252976;47.92322869773944;0;1;0
20820;6.6213749859236435;47.92324667788355;1;1;0
20810;6.6213749859236435;47.92324667788355;1;1;0
20810;6.70392938611649;49.104848740275266;1;1;1
20815;6.621388360948703;47.923246265291;0;1;0
20810;6.466234614387518;45.54362687937183;1;1;1
20820;6.46642072970156;45.54393660374369;1;1;1
20810;6.348664451190416;43.59121936366466;1;0;0
20801;6.446110948159129;45.21054612350134;1;1;1
20820;6.446140347139134;45.21081559994621;1;1;0
20815;6.4066651395627;44.563890448709884;0;1;1
20815;6.44620403494108;45.21102092834726;0;1;0
20801;6.404464356112613;44.52491499088732;1;1;0
20810;6.480667454654501;45.75720761193106;1;1;0
20801;6.480999521779481;45.75736861786816;1;1;0
20801;6.709926014759249;49.15527538513593;1;1;1
20820;6.321810043533249;43.09294935302099;1;1;0
20801;6.322142013687963;43.09274106481708;0;1;0
20801;6.603605023746793;47.61058850533971;0;1;0
20820;6.6036189278375375;47.610597086433074;1;1;0
20815;6.6036189278375375;47.610597086433074;0;1;0
20810;6.6036189278375375;47.610597086433074;1;1;0
20810;6.322440294124955;43.092587827814235;1;1;0
20810;6.716010944809958;49.21192493431212;1;1;1
20801;6.666257015954961;48.50338701432907;1;1;0
20801;6.5719988556516045;47.11728815301039;1;1;0
20801;6.716630353727313;49.21194182190415;1;1;1
20820;6.716657768238079;49.211940975910956;1;1;1
20820;6.572216819090404;47.11738956462466;1;1;0
20815;6.608761700352112;47.64250631104198;0;1;0
20801;6.499272911069279;45.967968342415595;1;1;1
20810;6.6094576208630835;47.64353000227353;1;1;1
20801;6.60968885737775;47.64261280652557;0;1;0
20801;6.65763927215196;48.33884074040535;0;1;1
20815;6.657654002211669;48.338858298542796;0;1;0
20820;6.508890291141483;46.09263803611316;1;1;1
20801;6.508890291141483;46.09263803611316;1;1;1
20815;6.508975921261351;46.09276158002302;0;1;1
20810;6.509002931443945;46.09277877196501;1;1;1
20820;6.3321515686384435;43.17053716344636;1;1;1
20810;6.332187365896249;43.17051805160632;1;1;1
20801;6.332219344714979;43.170859167923226;1;1;0
20820;6.713328247944616;49.09444144710978;1;1;1
20810;6.713357047745601;49.09426953510912;1;1;1
20815;6.473045594889688;45.50389262834743;0;1;1
20801;6.495830666843042;45.863325851729414;1;1;0
20815;6.713596782231267;49.09417211413238;0;1;1
20801;6.713608527385468;49.094144747643405;1;1;1
20820;6.332363606027554;43.15076072258837;1;1;1
20801;6.332503283064065;43.15083742752335;1;1;1
20820;6.414922343405862;44.53892775641847;1;1;1
20810;6.414922343405862;44.53892775641847;1;1;1
20801;6.720861449938048;49.16804251949339;0;1;0
20810;6.718805683835445;49.11384942743054;1;0;0
20801;6.348361960390164;43.374442704736744;1;1;0
20820;6.5277414990635165;46.30173287216344;1;1;1
20810;6.5277414990635165;46.30173287216344;1;1;1
20801;6.724054940015269;49.17331704613014;1;1;0
20810;6.7194196777232;49.10540544471892;1;1;1
20815;6.719422256967604;49.10544136925009;0;1;1
20820;6.719443673823528;49.105548719476594;1;1;1
20820;6.705999539520838;48.917024669571994;1;1;1
20810;6.705999539520838;48.917024669571994;1;1;1
20801;6.719564343887801;49.10531995750238;1;1;1
20820;6.723688167300602;49.16059259734752;1;1;1
20815;6.723688167300602;49.16059259734752;0;1;1
20810;6.723688167300602;49.16059259734752;1;1;1
20810;6.497823608555637;45.8109573248953;1;1;1
20820;6.4978582095782365;45.81089315609418;1;1;1
20801;6.497915368712176;45.810981521738185;1;1;0
20815;6.498065428964671;45.81111207621837;0;1;1
20801;6.5344209886386;46.3751048514572;1;1;1
20820;6.406568733695312;44.31766889979372;1;0;0
20815;6.4066666014362;44.31804427807903;0;1;1
20801;6.4066666014362;44.31804427807903;1;1;0
20815;6.726289321130028;49.17136677111042;0;1;1
20815;6.406903027031718;44.30507188900624;0;1;0
20801;6.406903027031718;44.30507188900624;1;1;0
20820;6.406936271534767;44.3049987803978;1;1;1
20801;6.527828843769486;46.24744024131816;1;1;0
20810;6.723880530426357;49.12722078323792;1;1;1
20820;6.353047124414333;43.387488941903925;1;1;1
20801;6.72433083636299;49.127188833330685;1;1;1
20820;6.724346458942994;49.127215352165344;1;1;1
20810;6.353303522610126;43.388075285614036;1;1;0
20810;6.407595592810728;44.30511348390193;1;1;0
20810;6.338243264720017;43.12398528306766;1;1;0
20810;6.624810150654074;47.694620490105905;1;1;0
20815;6.483884028381015;45.536672139675474;0;1;1
20801;6.521816334293782;46.13337661022904;1;1;0
20820;6.483939187345013;45.536733522635096;1;1;0
20810;6.483939187345013;45.536733522635096;1;1;0
20801;6.483951422925834;45.53672412951453;1;1;0
20801;6.35474547269975;43.396926958456525;1;1;0
20820;6.359927403302791;43.48567931337385;1;1;0
20820;6.625863612589814;47.69480405796799;1;1;1
20815;6.626111752304316;47.69472427794497;0;1;1
20815;6.355506101986451;43.39514750957122;0;1;1
20820;6.522421451446024;46.12139645922877;1;1;1
20810;6.522421451446024;46.12139645922877;1;1;1
20815;6.522434965682809;46.12140505358795;0;1;1
20815;6.341026593361801;43.14237217430007;0;1;1
20815;6.625035795351067;47.67165535124677;0;1;0
20801;6.694505818290968;48.67196110745424;1;1;0
20820;6.694507723847579;48.671988061891426;1;1;0
20815;6.694507723847579;48.671988061891426;0;1;0
20810;6.694507723847579;48.671988061891426;1;1;0
20820;6.511836450084802;45.94952442340537;0;1;0
20801;6.729541224901354;49.15668502339106;0;1;0
20801;6.625707619309623;47.672706730151546;0;1;0
20820;6.625708230991915;47.67271572148058;1;1;0
20810;6.625708230991915;47.67271572148058;1;1;0
20801;6.4461529288353505;44.89052209833152;1;0;0
20815;6.36180702454057;43.48165880078077;0;1;0
20801;6.36180702454057;43.48165880078077;1;1;1
20810;6.361888175722548;43.481566232942285;1;1;0
20820;6.342805633393387;43.1527240512763;1;1;1
20815;6.46638638340036;45.209143291605;0;1;1
20820;6.466386942408769;45.20915228714383;1;1;0
20820;6.541700189911385;46.394375630894004;1;0;0
20801;6.541790615130035;46.394363809022856;1;1;1
20801;6.502918120184792;45.784406974510944;0;1;0
20810;6.342975854849827;43.14291489937387;1;1;0
20820;6.606102406668088;47.35887778038782;1;1;1
20801;6.606550562757014;47.358836828062614;1;1;1
20820;6.4676046979860775;45.209051377280204;1;1;1
20810;6.4676046979860775;45.209051377280204;1;1;1
20815;6.606659462700569;47.35887850374353;0;1;1
20810;6.607244500764262;47.35968939686608;1;1;1
20820;6.686322021690852;48.49579533073345;1;1;1
20810;6.686322021690852;48.49579533073345;1;1;1
20801;6.714756480573389;48.89657809043363;1;1;1
20820;6.535429941473704;46.25368516898868;1;1;1
20810;6.5354926424447175;46.25344886075032;1;1;1
20801;6.63110748329555;47.69361409112024;1;1;1
20801;6.709430450342266;48.81440949958424;1;1;1
20815;6.709445971627482;48.81443602812611;0;1;1
20820;6.489241210197145;45.517243947938745;1;1;1
20810;6.489241210197145;45.517243947938745;1;1;1
20820;6.5444900485166375;46.37835267639114;1;1;1
20815;6.544490632340902;46.37836167198489;0;1;1
20810;6.544583949656924;46.37839482584357;1;1;1
20820;6.369917920301301;43.54236364319669;1;0;0
20810;6.370024914130664;43.54228827569188;0;1;0
20815;6.370109084544396;43.54245676499261;0;1;0
20815;6.648885739549832;47.928611099516374;0;1;1
20801;6.3702794479860465;43.54240644503323;1;1;1
20820;6.649005892442927;47.92840916445191;1;1;1
20810;6.649005892442927;47.92840916445191;1;1;1
20801;6.620181806300975;47.50395501737368;1;1;0
20820;6.38962413756181;43.865859514840416;1;1;0
20810;6.38962413756181;43.865859514840416;1;1;0
20815;6.389636564694201;43.86585912864968;0;1;0
20801;6.389636564694201;43.86585912864968;0;0;0
20810;6.620352741594306;47.5043191561443;1;1;0
20820;6.5053797475032304;45.74708560447476;1;1;1
20801;6.485838265158535;45.43656237282482;1;1;0
20820;6.485874340335827;45.43652519740287;1;1;1
20810;6.485874340335827;45.43652519740287;1;1;1
20815;6.50556392447773;45.74694466988557;0;1;1
20810;6.505685847028338;45.747040029098805;1;1;1
20810;6.3685489349994135;43.497937850143956;1;1;0
20820;6.368605178071199;43.49805316983565;1;1;1
20815;6.347977646836132;43.13524245875519;0;1;1
20801;6.4254108780282575;44.4402249865313;1;1;0
20801;6.636964095124439;47.717236972770685;1;1;0
20801;6.696679163910499;48.575253272703236;1;1;0
20801;6.630189957859205;47.61140438967821;0;1;0
20820;6.630190569594034;47.61141338127025;1;1;0
20810;6.630190569594034;47.61141338127025;1;1;0
20815;6.630191181329069;47.61142237286222;0;1;0
20815;6.598805802420722;47.141682257529276;0;1;1
20820;6.598884288074163;47.141670802829914;1;1;1
20810;6.598997101387651;47.13980174265766;1;1;1
20820;6.7397137549731525;49.16110361035009;1;1;1
20810;6.350068484304369;43.13398913537154;1;1;1
20820;6.350070567856543;43.13402508087314;1;1;1
20801;6.667809759823195;48.14212923991527;1;1;0
20810;6.7399883393013065;49.16091506095136;1;1;1
20815;6.667824438430672;48.14214679922684;0;1;0
20810;6.667824438430672;48.14214679922684;1;1;0
20810;6.735799143085633;49.10193599832575;1;1;1
20801;6.427718579993343;44.438044760859746;1;0;0
20820;6.4278058794436355;44.438447512159;1;1;1
20810;6.4278058794436355;44.438447512159;1;1;1
20801;6.736032471864252;49.1015596947252;1;1;1
20820;6.73604809270675;49.10158621270805;1;1;1
20810;6.3488265546216684;43.10322135767476;1;1;1
20801;6.348863865994775;43.103229199816994;1;1;1
20820;6.34886750896473;43.103292102884986;1;1;1
20815;6.34889463843925;43.1033362709678;0;1;1
20815;6.428054740770296;44.43861096469439;0;1;1
20810;6.5993939816537734;47.12815445903079;1;1;1
20810;6.5139025004631765;45.814486946946836;1;1;1
20820;6.599724581761792;47.12796391921112;1;1;1
20810;6.629650926614017;47.57017911818999;1;1;1
20820;6.514178392828166;45.814568494051365;1;1;1
20810;6.473988885966659;45.17193605839893;1;1;0
20820;6.474029836914617;45.17197984748237;1;1;0
20815;6.474180124896007;45.17255199052214;0;1;1
20801;6.474180124896007;45.17255199052214;1;1;1
20801;6.474180124896007;45.17255199052214;0;0;0
20801;6.742116391504655;49.16415214833362;1;1;1
20815;6.7422031043304536;49.16421245624002;0;1;1
20801;6.5194423986998045;45.87971893321041;1;1;0
20801;6.516196413074639;45.80719540751189;1;1;1
20801;6.738588219575453;49.08720416289328;1;1;0
20815;6.738590163287962;49.08723110646174;0;1;1
20810;6.738633777274231;49.08726575457512;1;1;0
20801;6.68977618262173;48.397557338804276;1;1;0
20820;6.689776813683699;48.39756632561145;1;1;0
20810;6.689776813683699;48.39756632561145;1;1;0
20815;6.689790939858307;48.39757489217417;0;1;0
20810;6.534770759427905;46.07867406460822;1;1;1
20820;6.534928774109658;46.07871420823767;1;1;1
20815;6.534929353185188;46.07872320411655;0;1;1
20801;6.535136758197565;46.07872575197155;0;1;0
20801;6.59951679555977;47.06005242106746;1;1;1
20801;6.534010137403187;46.05880402873236;0;1;0
20810;6.534114091674718;46.05880980149344;1;1;1
20820;6.534145144199458;46.058889958705755;1;1;1
20801;6.4922162982389455;45.37916503548178;1;1;1
20820;6.492311298336074;45.37925220572842;1;1;1
20820;6.667516707597125;48.03228195740083;1;1;1
20810;6.667516707597125;48.03228195740083;1;1;1
20810;6.492775233699426;45.37971544104527;1;1;1
20801;6.668027860025833;48.03229304691153;1;1;0
20820;6.396523781524268;43.79683786670849;1;1;0
20810;6.396523781524268;43.79683786670849;0;1;0
20815;6.396536727843823;43.79684647023255;0;1;0
20801;6.396536727843823;43.79684647023255;1;1;0
20815;6.622215809298649;47.357502152826235;0;1;1
20801;6.357667920121747;43.12578531705096;1;1;0
20815;6.35778486173475;43.12568264445748;0;1;1
20810;6.357827408997036;43.12578034641;1;1;1
20820;6.357828975055653;43.125807305241096;1;1;1
20801;6.358058680059782;43.12806879001281;1;1;1
20801;6.604509078453164;47.07811110121855;1;1;1
20801;6.559999665637513;46.38332281130425;1;1;1
20810;6.407811504280129;43.93945384696961;1;1;0
20820;6.407936925668688;43.93967513270372;1;1;0
20801;6.407936925668688;43.93967513270372;1;1;0
20801;6.445653239669225;44.56146380202914;1;1;1
20815;6.445854517982942;44.56145751850325;0;1;0
20801;6.614095199663592;47.183698560514635;1;1;0
20820;6.614095803849056;47.183707553899296;1;1;0
20815;6.614095803849056;47.183707553899296;0;1;0
20810;6.614095803849056;47.183707553899296;1;1;0
20801;6.361376821465795;43.13841736011476;1;1;1
20810;6.673768986203729;48.05443722896621;1;1;1
20820;6.6738902802869875;48.05444245125797;1;1;1
20820;6.686927751711783;48.23841173387364;1;1;1
20801;6.473602342064306;44.997219561284304;1;1;0
20810;6.68716402125184;48.23851244858245;1;1;1
20801;6.687176218256452;48.23849405285603;1;1;0
20801;6.6747695720424955;48.05433392307982;1;1;0
20810;6.362501462102639;43.13344882379625;1;1;0
20815;6.362526524860739;43.13345704430362;0;1;0
20815;6.563385886233905;46.38431672511128;0;1;1
20801;6.741571346134492;48.98102473124723;1;1;0
20820;6.563876148294402;46.38464392871726;1;1;1
20810;6.563876148294402;46.38464392871726;1;1;1
20810;6.731345596928446;48.811080004369074;1;1;1
20820;6.731381993468287;48.81082676602638;1;1;1
20801;6.731483637759554;48.81091362750907;1;1;1
20801;6.566659162343022;46.39554478709116;1;1;1
20810;6.694431653900371;48.272945912484246;1;1;0
20815;6.694522969371632;48.272708868161715;0;1;0
20801;6.694576821794528;48.27270718485989;0;1;0
20815;6.72554967136553;48.71055126508344;0;1;0
20801;6.546643388619706;46.071578887129476;1;1;1
20801;6.367222844976052;43.145283966746725;1;1;1
20820;6.725813377762099;48.710624064009;1;1;1
20810;6.725813377762099;48.710624064009;1;1;1
20820;6.510845198164778;45.507926258854624;1;1;1
20810;6.510845198164778;45.507926258854624;1;1;1
20820;6.565529513213081;46.35829881048879;1;1;1
20815;6.5655301002850495;46.35830780599799;0;1;1
20815;6.63666491900083;47.41860888114239;0;1;0
20815;6.509652920396514;45.479147187448106;0;1;1
20810;6.50971860076386;45.4799833922612;1;1;0
20801;6.511436738701896;45.506537686390665;1;1;1
20801;6.509993120473696;45.480272249628946;1;1;0
20810;6.566723060354031;46.35823442282935;1;1;1
20801;6.554033219801053;46.16155970680581;1;1;0
20801;6.567626444046253;46.36548936457291;1;1;1
20801;6.679342739443134;48.02348952182805;0;1;1
20815;6.679343989112326;48.02350750023906;0;1;0
20810;6.570658209930889;46.39354477134071;0;1;1
20801;6.702809233067881;48.32820399030837;1;1;0
20815;6.654522549710995;47.62756697586567;0;1;0
20801;6.654906091648731;47.62869031200528;1;1;0
20810;6.65490670774504;47.62869930338767;1;1;0
20810;6.718896567753687;48.54490544691513;1;0;0
20801;6.718951198524373;48.54510186001142;1;1;0
20810;6.667491848022863;47.809402701093724;1;1;0
20801;6.667495569925089;47.809456643689;1;1;1
20810;6.654173138366458;47.614683596730146;1;1;1
20820;6.726693655184124;48.635830755493515;1;1;1
20810;6.727046008234674;48.63600882898482;1;1;1
20810;6.3727545064882944;43.13663042004;1;1;0
20801;6.762987015482183;49.133690109825736;1;1;1
20801;6.37278114540593;43.13666559703997;0;1;1
20810;6.763118655302841;49.133613981561666;1;1;1
20820;6.763151923704346;49.13388297264381;1;1;1
20820;6.372952409101276;43.136651233620746;1;1;1
20820;6.6172626096649125;47.03715537383243;1;1;1
20815;6.6172626096649125;47.03715537383243;0;1;1
20810;6.6172626096649125;47.03715537383243;1;1;1
20820;6.571084181164654;46.33612192772109;1;1;1
20810;6.571084181164654;46.33612192772109;1;1;1
20801;6.665831004143948;47.743041870657756;0;1;0
20820;6.665831623407193;47.74305086143412;1;1;0
20815;6.665831623407193;47.74305086143412;0;1;0
20810;6.665831623407193;47.74305086143412;1;1;0
20810;6.397353452679048;43.53402427297069;1;1;0
20810;6.705174687129805;48.30425216030407;1;1;0
20801;6.705302439418482;48.30414907916991;0;1;0
20815;6.70534475037835;48.30417477508182;0;1;0
20820;6.397778440551949;43.53388488309385;1;1;0
20801;6.748827554036832;48.90647225982474;1;1;0
20820;6.763479924559949;49.102728508606795;1;1;0
20815;6.7636772651399895;49.10261431186724;0;1;0
20810;6.655074474843485;47.554309527598605;1;1;0
20801;6.5552742976656795;46.05165794751968;1;1;1
20801;6.655326841204925;47.554301613578524;1;1;0
20801;6.535986104078889;45.74753572614168;1;1;1
20815;6.555723836960757;46.052202715384695;0;1;1
20820;6.4042978768990295;43.607303057291716;1;1;0
20810;6.4042978768990295;43.607303057291716;1;1;0
20815;6.404310247937664;43.6073026694953;0;1;0
20801;6.404310247937664;43.6073026694953;1;1;0
20810;6.710822102560103;48.33916668413657;1;1;1
20815;6.767958972478037;49.1366037835903;0;1;0
20810;6.508112964972087;45.29704333201265;1;1;1
20810;6.624674941927175;47.08606008333261;1;1;1
20820;6.624824761811005;47.08632576135167;1;1;1
20815;6.624824761811005;47.08632576135167;0;1;1
20820;6.508781965311482;45.29712148502376;1;1;1
20815;6.711664179839745;48.3399959399946;0;1;1
20815;6.508890730509722;45.297226230916955;0;1;1
20801;6.508902632356432;45.297415136139634;1;1;1
20820;6.711725239530712;48.33990395544683;1;1;1
20820;6.648887805010111;47.431391736593994;1;1;1
20801;6.648938131627108;47.43115585826524;1;0;0
20801;6.541890479011244;45.80830273039229;1;1;0
20810;6.649264146010711;47.43126277726221;1;1;1
20810;6.679506985524485;47.86337287352476;1;1;0
20801;6.69860284663675;48.13442008017492;1;1;0
20820;6.6986041054790775;48.13443805707337;1;1;0
20810;6.69864124189866;48.134391850838824;1;1;0
20815;6.698655299169025;48.1344004179556;0;1;0
20801;6.679899395272598;47.863432636038354;0;1;0
20820;6.679914000881131;47.863450196937855;1;1;0
20815;6.679914000881131;47.863450196937855;0;1;0
20820;6.559910302821043;46.067061684559874;1;1;1
20810;6.55999960256241;46.06704085216375;1;1;1
20801;6.44387257277459;44.2077408799998;0;1;0
20810;6.44387257277459;44.2077408799998;1;1;0
20815;6.443885074344619;44.2077404875569;0;1;0
20801;6.721857618753415;48.44377490210796;1;1;0
20810;6.72187252716012;48.443603314276835;1;1;1
20820;6.721940697663887;48.44361018116982;1;1;1
20815;6.721953567223842;48.443600770960224;0;1;1
20815;6.561232723068845;46.064288885927674;0;1;1
20801;6.562056631377069;46.07000496511481;1;1;1
20820;6.5414938927201325;45.7507069720254;1;1;1
20810;6.5414938927201325;45.7507069720254;1;1;1
20801;6.583925186666071;46.3985820410647;1;1;1
20810;6.486341561780129;44.86685386109653;1;1;0
20820;6.486365740234064;44.86683507709225;1;1;1
20801;6.584169410286548;46.395554701489814;1;1;0
20820;6.423587706550182;43.833254252381;1;1;1
20820;6.423587706550182;43.833254252381;1;1;0
20801;6.423569467268636;43.83232705525934;1;1;0
20815;6.38694658867865;43.19861203953006;0;1;1
20820;6.387162792046857;43.198731295733324;1;1;1
20810;6.387162792046857;43.198731295733324;1;1;1
20801;6.387380363511132;43.19845436666684;1;1;0
20820;6.586451711509205;46.395591120261344;1;1;1
20810;6.586451711509205;46.395591120261344;1;1;1
20810;6.486381750013414;44.81895328315944;1;1;1
20801;6.528325566441385;45.4852675353688;1;1;1
20820;6.587511384225314;46.40081291983289;1;1;1
20810;6.587511384225314;46.40081291983289;1;1;1
20801;6.486882214130856;44.81885643634553;1;1;0
20820;6.486930323054444;44.81861159843702;1;1;1
20801;6.5211104006066565;45.36304541405289;0;1;0
20815;6.439872235975952;44.04563078266483;0;1;0
20820;6.4400732894780885;44.04544428725444;1;1;0
20801;6.4400732894780885;44.04544428725444;0;0;0
20810;6.4400732894780885;44.04544428725444;1;1;0
20810;6.387268179925936;43.14557408788414;1;1;1
20820;6.530337966694265;45.48124722786685;1;1;1
20810;6.530337966694265;45.48124722786685;0;1;1
20820;6.388081471612069;43.14539547464058;1;1;1
20815;6.780673282734499;49.146150938962926;0;1;1
20810;6.780702629197654;49.14617701966836;1;1;1
20820;6.780766569847995;49.14630102457117;1;1;1
20801;6.78082591903413;49.14636216635925;1;1;1
20820;6.567936198113747;46.053856093730694;1;1;1
20820;6.531361048376127;45.48464021588893;1;0;0
20810;6.567947950210938;46.05383769554318;1;1;1
20815;6.53194503953355;45.48777661461581;0;1;1
20810;6.531563878676692;45.480577682712656;1;1;1
20820;6.389438007353574;43.14881892006138;1;1;1
20810;6.38949726401591;43.14878104501838;1;1;1
20810;6.679665840764143;47.70800779841113;1;1;0
20801;6.679721607767365;47.70804208477719;1;1;1
20801;6.381655491391542;43.010598759944465;0;1;0
20801;6.780238594702521;49.12141139190826;1;1;1
20801;6.592061121514025;46.40144492583853;0;0;0
20801;6.500452357531582;44.97097131320866;1;1;0
20815;6.7387848400162635;48.54117440458392;0;1;0
20801;6.738887322540564;48.54109012848453;0;1;0
20820;6.738888604951874;48.54110809956535;1;1;0
20810;6.738888604951874;48.54110809956535;0;1;0
20801;6.522491739874584;45.314996522119046;1;1;1
20801;6.522491739874584;45.314996522119046;1;0;0
20815;6.6807692319919285;47.707747801795755;0;1;1
20801;6.7241739420244055;48.32491240713723;1;1;1
20801;6.739588016710858;48.54026656907089;0;1;0
20801;6.728537509697774;48.362667546997876;1;1;1
20820;6.682950379157559;47.70512013761633;1;1;0
20801;6.7661728859338535;48.876865529864155;1;1;1
20801;6.573052550709981;46.0590673350778;1;1;1
20815;6.573053135817336;46.05907633076803;0;1;1
20801;6.74473005612316;48.57464121759387;1;1;0
20815;6.744744881631627;48.574658761686166;0;1;1
20810;6.673858217742757;47.5638204189939;1;1;0
20815;6.51871089272053;45.20787578525744;0;1;0
20801;6.579717790928769;46.15081939008474;1;1;1
20801;6.59598667690231;46.394182154541184;0;0;0
20820;6.574317346120825;46.058008859695676;1;1;0
20801;6.675219111328755;47.5636693911769;1;1;0
20820;6.768144395680688;48.88015266328239;1;1;1
20810;6.768144395680688;48.88015266328239;1;1;1
20820;6.675233014705887;47.56367796394157;1;1;0
20815;6.675233014705887;47.56367796394157;0;1;0
20820;6.50580759016828;44.981680722409;1;1;0
20820;6.506030365175663;44.9817908614202;1;1;1
20810;6.506030365175663;44.9817908614202;1;1;0
20810;6.420102421090745;43.573466179774;1;1;0
20801;6.420327569035258;43.57391838699647;1;1;0
20810;6.597203569492249;46.394855883389155;0;1;1
20815;6.4206667491952745;43.573997757318274;0;1;1
20820;6.420681256695236;43.57403332380758;1;1;0
20820;6.420681256695236;43.57403332380758;1;1;1
20810;6.573736616981238;46.027586410253;1;1;1
20820;6.573784764892995;46.02753080642254;1;1;1
20801;6.699913149229306;47.89740890815375;1;1;1
20820;6.700009858774376;47.897450906320195;1;1;1
20810;6.700127035607586;47.89740216332009;1;1;1
20810;6.684865208077365;47.675685430815776;1;1;0
20801;6.599190245527615;46.396929522065854;1;1;1
20801;6.599190245527615;46.396929522065854;0;0;0
20801;6.397225309047051;43.14888883967078;1;1;1
20801;6.508450499778248;44.98170550827666;1;1;1
20801;6.667106664052027;47.402666191476406;1;1;1
20820;6.579319705242874;46.088282811147245;1;1;1
20815;6.57945309591718;46.088341700132325;0;1;1
20801;6.595016836895916;46.31950445583676;1;1;0
20810;6.577735209940067;46.053430002558954;1;1;1
20815;6.577780447339592;46.0533294187364;0;1;1
20810;6.5952670024978195;46.319154024019475;1;1;0
20815;6.595281168564416;46.31917160495894;0;1;0
20810;6.441575295171107;43.87695162927152;0;1;0
20820;6.499955304310273;44.8285020292647;1;1;1
20810;6.499955304310273;44.8285020292647;1;1;0
20801;6.499967383012604;44.82849263589793;1;1;0
20820;6.441707718428305;43.87708256873951;1;1;0
20815;6.441720147647649;43.87708217661579;0;1;0
20801;6.441720147647649;43.87708217661579;0;1;0
20820;6.5782221435497545;46.052954907780766;1;1;1
20801;6.563680603224928;45.82578000334884;1;1;1
20801;6.742371924273137;48.45525191899655;1;1;1
20820;6.742524373520855;48.455301147354675;1;1;0
20815;6.742698074818779;48.455268647881205;0;1;1
20801;6.717172732740988;48.092523299851834;1;1;0
20820;6.71722450474009;48.09249464022583;1;1;1
20810;6.717441074000743;48.09251483048844;1;1;1
20815;6.747354536975829;48.51195058446992;0;1;0
20801;6.747667448208007;48.512345978709746;1;1;0
20820;6.74766873292431;48.51236395010709;1;1;0
20810;6.74766873292431;48.51236395010709;1;1;0
20820;6.581310818390095;46.05723823973;1;1;1
20801;6.581387172840151;46.057217798764086;1;1;1
20801;6.486423814547385;44.5607962651848;1;1;1
20810;6.581404199240316;46.05728036001464;1;1;1
20801;6.664101561346167;47.29196845724141;0;1;0
20820;6.6641021751199085;47.29197744997879;1;1;0
20815;6.6641021751199085;47.29197744997879;0;1;0
20810;6.6641021751199085;47.29197744997879;1;1;0
20820;6.535034038783689;45.32984253406694;1;1;1
20810;6.682333332640161;47.55620895408124;1;1;0
20810;6.535100659477664;45.329885496186726;1;1;1
20801;6.682445793173826;47.556295512751106;1;1;0
20810;6.603829891512563;46.38708390880845;1;1;1
20820;6.60387298233131;46.386947336332234;1;1;1
20820;6.7288992149554065;48.20995361375338;1;1;1
20810;6.7288992149554065;48.20995361375338;1;1;1
20810;6.402877683866742;43.15007896991012;1;1;0
20815;6.729464816264864;48.20956642247015;0;1;1
20801;6.729649694231469;48.20989387386015;1;1;1
20801;6.796945269534383;49.14408114347009;1;1;1
20810;6.679148124030915;47.48310180469462;1;1;1
20820;6.601355386782248;46.323297441348;1;1;1
20810;6.601355386782248;46.323297441348;1;1;1
20801;6.537210104381834;45.33110774470217;1;1;1
20820;6.6795522470688455;47.48317914492674;1;1;1
20801;6.5850329232684635;46.06923564895657;1;1;1
20820;6.590311412757832;46.144634680469515;1;1;1
20815;6.537344449271913;45.32276603865809;0;1;0
20810;6.590409646846502;46.144550445979654;1;1;1
20820;6.537829043557344;45.32335461492347;1;1;1
20820;6.60788121970423;46.4000982864429;1;1;1
20810;6.607882408694377;46.400116276922596;1;1;1
20810;6.538235132594265;45.32491912735917;1;1;1
20801;6.717681673597268;48.0083650498303;1;1;1
20801;6.538605271569107;45.322500822618586;1;1;1
20815;6.492050802652559;44.57290066946962;0;1;1
20820;6.685920719206337;47.53682058895548;1;1;0
20801;6.492646734331105;44.56705154986145;1;1;0
20820;6.696855399565244;47.68351534694625;1;1;1
20815;6.696856023368401;47.68352433784777;0;1;1
20810;6.456348524456686;43.97121412572952;0;1;0
20801;6.45636097409207;43.971213731916755;1;1;0
20801;6.802646355862214;49.155197463780446;0;1;1
20801;6.591673989288751;46.10721869385952;0;1;0
20815;6.457102758563682;43.97048761049816;0;1;0
20801;6.662577883611563;47.16770031243841;0;1;0
20810;6.574052408336198;45.8316357506928;1;1;1
20820;6.574290497341492;45.83152905635458;1;1;1
20810;6.427687341592158;43.45888292031161;1;1;1
20801;6.692437239298506;47.582787583834254;1;1;1
20815;6.42774154453973;43.45854801211394;0;1;1
20820;6.427874592376638;43.45849877607376;1;1;1
20801;6.427920698774603;43.45906464607656;1;1;1
20801;6.613059722816667;46.38916253531539;1;1;1
20820;6.543786489900613;45.31678448290285;1;1;1
20810;6.543787635073375;45.31680247358715;1;1;1
20815;6.55179635687378;45.432724930270595;0;1;1
20801;6.5443416637303535;45.31527065213542;1;1;1
20801;6.807769397813646;49.15618755394698;1;1;1
20801;6.487086320994561;44.389217913453585;1;0;1
20801;6.5924949907863635;46.04887965518787;1;1;1
20801;6.68188063427078;47.37718219695289;0;1;0
20820;6.68189449037008;47.37719076966965;1;1;0
20810;6.68189449037008;47.37719076966965;1;1;0
20815;6.681895108102098;47.37719976198721;0;1;0
20815;6.487779073803864;44.38944825407321;0;1;1
20801;6.724452194818167;47.96395162704102;1;1;1
20815;6.724668358222186;47.963782606030506;0;1;1
20810;6.724680479023459;47.96376420308652;1;1;1
20820;6.724709259537693;47.963601122627246;1;1;1
20820;6.556483597957783;45.45374956138701;1;1;1
